"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,-1.663696,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,-0.845921,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,1.096892,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,1.506932,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-1.128266,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-1.201201,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,3.100304,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,0.648585,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,-2.050381,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,-1.973684,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,0.366077,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,-0.486322,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,-0.610874,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,-1.352182,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,0.124611,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-5.912738,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,-0.608695,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,0.584067,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,-0.922203,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,0.125859,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,-0.752259,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,-0.140107,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-0.83511,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,-0.647166,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,-1.028244,,
"ISL","Iceland","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,0.925828,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1971","1971","PC","Percentage","0","Units",,,7.490096,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1972","1972","PC","Percentage","0","Units",,,8.561291,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1973","1973","PC","Percentage","0","Units",,,2.235055,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1974","1974","PC","Percentage","0","Units",,,3.61315,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,1.13499,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,-1.710915,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,-1.053747,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,3.371056,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,3.774631,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,-0.614419,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,3.570146,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,0.572251,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,1.556861,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,-0.845505,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,2.217962,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,2.397811,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,5.340791,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,1.187673,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,-1.117962,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,4.38025,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,3.732609,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,3.872864,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,0.448304,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,3.735825,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,3.042456,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,2.45227,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,1.290766,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,1.669809,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,0.92008,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,6.015319,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,-2.275496,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,-2.191536,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,-0.71175,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,2.910874,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,2.172338,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,3.866294,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,4.129778,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,1.35341,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-0.828864,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,3.635792,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,2.772238,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,0.668205,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,2.383288,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,1.96259,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,0.235241,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,1.805733,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,1.603613,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,1.486626,,
"ISR","Israel","T_GDPPOP_V","GDP per capita, constant prices ","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,1.514275,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1971","1971","PC","Percentage","0","Units",,,5.076012,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1972","1972","PC","Percentage","0","Units",,,5.310813,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1973","1973","PC","Percentage","0","Units",,,5.454614,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1974","1974","PC","Percentage","0","Units",,,0.641074,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,4.10963,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,3.694287,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,3.706801,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,2.867729,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,3.442676,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,-0.771006,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,2.943594,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,2.790723,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,2.979318,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,3.02289,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,2.529066,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,2.16796,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,2.030952,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,1.962466,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,2.093386,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,2.926287,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,2.613889,,
"DNK","Denmark","T_GDPHRS_V","GDP per hour worked, constant prices ","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,1.721754,,
